station,valid,tmpf,relh,wd,ws,visibility
OBBI,2/5/17 16:00,57.2,62.69,330,5,6.21
OBBI,2/5/17 17:00,57.2,67.12,320,5,6.21
OBBI,2/5/17 18:00,57.2,67.12,300,5,6.21
OBBI,2/5/17 19:00,57.2,67.12,280,3,6.21
OBBI,2/5/17 20:00,57.2,67.12,270,3,6.21
OBBI,2/5/17 21:00,57.2,71.83,240,3,6.21
OBBI,2/5/17 22:00,55.4,76.66,230,4,6.21
OBBI,2/5/17 23:00,55.4,71.64,250,3,6.21
OBBI,2/6/17 0:00,55.4,71.64,260,4,6.21
OBBI,2/6/17 1:00,55.4,76.66,260,5,6.21
OBBI,2/6/17 2:00,55.4,71.64,270,5,6.21
OBBI,2/6/17 3:00,55.4,71.64,270,4,6.21
OBBI,2/6/17 4:00,55.4,71.64,270,5,6.21
OBBI,2/6/17 5:00,57.2,62.69,270,6,6.21
OBBI,2/6/17 6:00,57.2,62.69,270,5,6.21
OBBI,2/6/17 7:00,59,51.18,270,7,6.21
OBBI,2/6/17 8:00,59,44.47,270,10,6.21
OBBI,2/6/17 9:00,59,47.72,290,12,5.59
OBBI,2/6/17 9:30,59,51.18,290,11,5.59
OBBI,2/6/17 10:00,59,54.86,300,12,5.59
OBBI,2/6/17 11:00,59,58.77,290,12,6.21
OBBI,2/6/17 12:00,59,51.18,300,14,6.21
OBBI,2/6/17 13:00,57.2,67.12,300,12,6.21
OBBI,2/6/17 14:00,57.2,71.83,300,14,4.35
OBBI,2/6/17 15:00,55.4,71.64,320,9,5.59
OBBI,2/6/17 16:00,55.4,71.64,300,7,6.21
OBBI,2/6/17 17:00,55.4,71.64,270,5,6.21
OBBI,2/6/17 18:00,55.4,76.66,260,8,4.97
OBBI,2/6/17 19:00,53.6,76.5,260,8,6.21
OBBI,2/6/17 20:00,53.6,71.45,270,8,6.21
OBBI,2/6/17 21:00,53.6,76.5,270,5,6.21
OBBI,2/6/17 22:00,53.6,71.45,280,4,6.21
OBBI,2/6/17 23:00,53.6,66.7,280,6,6.21
OBBI,2/7/17 0:00,53.6,62.23,290,9,6.21
OBBI,2/7/17 1:00,53.6,62.23,290,9,6.21
OBBI,2/7/17 2:00,53.6,62.23,290,10,6.21
OBBI,2/7/17 3:00,55.4,58.27,290,10,6.21
OBBI,2/7/17 4:00,55.4,62.46,280,8,6.21
OBBI,2/7/17 5:00,55.4,66.91,280,9,6.21
OBBI,2/7/17 6:00,57.2,62.69,280,9,6.21
OBBI,2/7/17 7:00,59,54.86,290,11,6.21
OBBI,2/7/17 8:00,60.8,51.45,290,12,6.21
OBBI,2/7/17 9:00,62.6,48.28,290,12,6.21
OBBI,2/7/17 10:00,64.4,48.55,300,16,6.21
OBBI,2/7/17 11:00,64.4,55.63,300,17,6.21
OBBI,2/7/17 12:00,64.4,59.5,310,17,6.21
OBBI,2/7/17 13:00,64.4,55.63,310,16,6.21
OBBI,2/7/17 14:00,62.6,63.38,310,14,6.21
OBBI,2/7/17 15:00,60.8,67.54,310,12,6.21
OBBI,2/7/17 16:00,60.8,63.15,300,11,6.21
OBBI,2/7/17 17:00,59,67.33,300,10,6.21
OBBI,2/7/17 18:00,60.8,67.54,310,10,6.21
OBBI,2/7/17 19:00,59,72.01,300,8,6.21
OBBI,2/7/17 20:00,59,72.01,300,8,6.21
OBBI,2/7/17 21:00,57.2,76.82,270,6,6.21
OBBI,2/7/17 22:00,57.2,82.12,280,5,6.21
OBBI,2/7/17 23:00,57.2,82.12,270,4,6.21
OBBI,2/8/17 0:00,57.2,82.12,270,7,4.97
OBBI,2/8/17 1:00,57.2,82.12,290,7,4.97
OBBI,2/8/17 2:00,55.4,81.99,300,7,4.35
OBBI,2/8/17 3:00,55.4,81.99,270,5,4.35
OBBI,2/8/17 4:00,55.4,76.66,280,7,4.35
OBBI,2/8/17 5:00,59,72.01,290,8,5.59
OBBI,2/8/17 6:00,62.6,72.38,330,10,6.21
OBBI,2/8/17 7:00,64.4,67.95,320,10,6.21
OBBI,2/8/17 8:00,64.4,67.95,290,7,6.21
OBBI,2/8/17 9:00,66.2,63.82,310,7,6.21
OBBI,2/8/17 10:00,66.2,59.74,310,9,6.21
OBBI,2/8/17 11:00,68,52.51,300,8,6.21
OBBI,2/8/17 12:00,66.2,55.88,320,9,6.21
OBBI,2/8/17 13:00,66.2,55.88,340,8,6.21
OBBI,2/8/17 14:00,66.2,52.25,330,8,6.21
OBBI,2/8/17 15:00,64.4,55.63,360,4,6.21
OBBI,2/8/17 16:00,62.6,59.26,10,3,6.21
OBBI,2/8/17 17:00,62.6,59.26,350,3,6.21
OBBI,2/8/17 18:00,62.6,63.38,360,4,6.21
OBBI,2/8/17 19:00,60.8,67.54,20,3,6.21
OBBI,2/8/17 20:00,60.8,67.54,M,2,6.21
OBBI,2/8/17 21:00,60.8,72.2,60,4,6.21
OBBI,2/8/17 22:00,59,76.98,M,2,6.21
OBBI,2/8/17 23:00,55.4,81.99,0,0,6.21
OBBI,2/9/17 0:00,57.2,82.12,M,2,6.21
OBBI,2/9/17 1:00,55.4,81.99,M,1,6.21
OBBI,2/9/17 2:00,57.2,87.74,90,3,6.21
OBBI,2/9/17 3:00,59,87.83,120,1,6.21
OBBI,2/9/17 4:00,59,82.25,M,1,6.21
OBBI,2/9/17 5:00,62.6,77.29,0,0,6.21
OBBI,2/9/17 6:00,64.4,67.95,120,5,6.21
OBBI,2/9/17 7:00,66.2,68.15,220,4,6.21
OBBI,2/9/17 8:00,68,49.1,110,7,6.21
OBBI,2/9/17 9:00,68,37.32,120,6,6.21
OBBI,2/9/17 10:00,68,56.13,110,7,6.21
OBBI,2/9/17 11:00,69.8,46.16,130,7,6.21
OBBI,2/9/17 12:00,69.8,46.16,190,5,6.21
OBBI,2/9/17 13:00,66.2,63.82,90,7,4.97
OBBI,2/9/17 14:00,66.2,59.74,60,4,4.97
OBBI,2/9/17 15:00,66.2,59.74,0,0,4.97
OBBI,2/9/17 16:00,66.2,63.82,80,6,4.97
OBBI,2/9/17 17:00,66.2,77.6,80,9,4.97
OBBI,2/9/17 18:00,64.4,82.62,100,7,4.97
OBBI,2/9/17 19:00,64.4,88.09,120,6,4.97
OBBI,2/9/17 21:00,64.4,82.62,80,4,4.35
OBBI,2/9/17 22:00,64.4,82.62,100,6,4.35
OBBI,2/9/17 23:00,62.6,88,130,5,4.35
OBBI,2/10/17 0:00,62.6,82.5,120,6,6.21
OBBI,2/10/17 1:00,64.4,67.95,130,7,6.21
OBBI,2/10/17 2:00,66.2,48.83,130,7,6.21
OBBI,2/10/17 3:00,64.4,59.5,130,7,6.21
OBBI,2/10/17 4:00,66.2,63.82,130,7,6.21
OBBI,2/10/17 5:00,66.2,68.15,160,4,6.21
OBBI,2/10/17 6:00,68,68.35,150,9,6.21
OBBI,2/10/17 7:00,69.8,68.55,150,7,6.21
OBBI,2/10/17 8:00,71.6,64.48,140,9,5.59
OBBI,2/10/17 9:00,73.4,56.88,130,11,5.59
OBBI,2/10/17 10:00,73.4,60.67,110,8,6.21
OBBI,2/10/17 11:00,69.8,68.55,100,6,6.21
OBBI,2/10/17 12:00,71.6,64.48,100,6,6.21
OBBI,2/10/17 13:00,69.8,68.55,90,7,6.21
OBBI,2/10/17 14:00,69.8,68.55,90,5,6.21
OBBI,2/10/17 15:00,68,72.92,110,6,6.21
OBBI,2/10/17 16:00,68,72.92,110,3,6.21
OBBI,2/10/17 17:00,68,68.35,140,4,6.21
OBBI,2/10/17 18:00,68,68.35,120,3,6.21
OBBI,2/10/17 19:00,68,68.35,M,4,6.21
OBBI,2/10/17 20:00,66.2,68.15,0,0,6.21
OBBI,2/10/17 21:00,66.2,68.15,M,2,6.21
OBBI,2/10/17 22:00,66.2,63.82,290,3,6.21
OBBI,2/10/17 23:00,64.4,67.95,300,6,6.21
OBBI,2/11/17 0:00,62.6,72.38,310,8,6.21
OBBI,2/11/17 1:00,64.4,67.95,320,9,6.21
OBBI,2/11/17 2:00,62.6,82.5,320,8,4.97
OBBI,2/11/17 3:00,62.6,88,330,7,3.73
OBBI,2/11/17 4:00,64.4,82.62,350,3,3.11
OBBI,2/11/17 5:00,62.6,88,280,9,1.86
OBBI,2/11/17 6:00,62.6,77.29,280,11,3.11
OBBI,2/11/17 7:00,62.6,67.75,310,9,3.73
OBBI,2/11/17 8:00,64.4,72.56,330,6,3.73
OBBI,2/11/17 9:00,64.4,77.45,360,8,4.35
OBBI,2/11/17 10:00,68,59.97,20,8,4.97
OBBI,2/11/17 11:00,68,45.88,360,8,6.21
OBBI,2/11/17 12:00,68,56.13,30,7,6.21
OBBI,2/11/17 13:00,66.2,72.74,50,9,5.59
OBBI,2/11/17 14:00,66.2,77.6,60,8,4.97
OBBI,2/11/17 15:00,66.2,77.6,90,9,4.97
OBBI,2/11/17 16:00,64.4,82.62,80,9,4.97
OBBI,2/11/17 17:00,66.2,82.74,70,8,4.35
OBBI,2/11/17 18:00,66.2,82.74,80,9,4.35
OBBI,2/11/17 19:00,66.2,82.74,90,12,4.97
OBBI,2/11/17 20:00,66.2,82.74,50,8,4.97
OBBI,2/11/17 21:00,66.2,82.74,M,2,3.11
OBBI,2/11/17 22:00,66.2,82.74,60,5,4.97
OBBI,2/11/17 23:00,64.4,88.09,70,5,4.97
OBBI,2/12/17 0:00,64.4,88.09,170,4,3.11
OBBI,2/12/17 1:00,64.4,88.09,M,7,3.73
OBBI,2/12/17 2:00,64.4,88.09,50,7,3.73
OBBI,2/12/17 2:30,64.4,88.09,10,2,3.73
OBBI,2/12/17 3:00,64.4,93.88,130,13,2.17
OBBI,2/12/17 4:00,64.4,88.09,70,13,4.35
OBBI,2/12/17 5:00,66.2,88.18,80,11,6.21
OBBI,2/12/17 6:00,64.4,88.09,90,12,6.21
OBBI,2/12/17 7:00,68,82.86,90,12,6.21
OBBI,2/12/17 8:00,66.2,88.18,90,12,6.21
OBBI,2/12/17 9:00,68,82.86,100,16,6.21
OBBI,2/12/17 10:00,68,82.86,90,15,6.21
OBBI,2/12/17 11:00,69.8,77.9,100,19,6.21
OBBI,2/12/17 12:00,68,88.26,100,18,6.21
OBBI,2/12/17 13:00,68,82.86,100,17,4.35
OBBI,2/12/17 14:00,66.2,88.18,100,19,4.35
OBBI,2/12/17 15:00,66.2,88.18,100,19,6.21
OBBI,2/12/17 16:00,66.2,88.18,110,17,6.21
OBBI,2/12/17 17:00,66.2,88.18,100,6,6.21
OBBI,2/12/17 18:00,66.2,93.92,120,12,4.97
OBBI,2/12/17 19:00,66.2,88.18,110,25,4.35
OBBI,2/12/17 20:00,66.2,88.18,110,27,5.59
OBBI,2/12/17 21:00,66.2,88.18,110,25,5.59
OBBI,2/12/17 22:00,68,82.86,120,20,5.59
OBBI,2/12/17 23:30,69.8,73.09,260,9,6.21
OBBI,2/13/17 0:00,66.2,82.74,270,9,6.21
OBBI,2/13/17 1:00,64.4,93.88,350,8,3.73
OBBI,2/13/17 2:00,64.4,93.88,60,14,3.73
OBBI,2/13/17 3:00,66.2,88.18,80,7,3.11
OBBI,2/13/17 4:00,66.2,88.18,40,12,4.35
OBBI,2/13/17 5:00,66.2,88.18,50,12,3.11
OBBI,2/13/17 6:00,66.2,93.92,60,13,1.86
OBBI,2/13/17 6:30,66.2,93.92,350,11,0.93
OBBI,2/13/17 7:00,66.2,93.92,30,11,1.24
OBBI,2/13/17 8:00,66.2,93.92,80,17,3.11
OBBI,2/13/17 9:00,66.2,93.92,110,16,3.11
OBBI,2/13/17 9:30,68,88.26,130,11,3.11
OBBI,2/13/17 10:00,69.8,82.98,150,9,3.11
OBBI,2/13/17 11:00,73.4,73.44,150,13,1.86
OBBI,2/13/17 12:00,71.6,78.04,130,11,1.86
OBBI,2/13/17 13:00,69.8,82.98,130,12,1.86
OBBI,2/13/17 14:00,68,88.26,110,10,1.86
OBBI,2/13/17 15:00,68,88.26,60,7,1.86
OBBI,2/13/17 16:00,68,88.26,M,3,3.11
OBBI,2/13/17 17:00,66.2,93.92,40,2,3.11
OBBI,2/13/17 20:00,66.2,93.92,320,4,3.11
OBBI,2/13/17 21:00,68,88.26,330,5,3.11
OBBI,2/13/17 22:00,66.2,88.18,360,5,3.11
OBBI,2/13/17 23:00,66.2,93.92,270,6,3.11
OBBI,2/13/17 23:30,66.2,93.92,250,5,2.49
OBBI,2/14/17 0:00,66.2,93.92,270,10,2.49
OBBI,2/14/17 1:00,64.4,93.88,310,11,1.86
OBBI,2/14/17 2:00,66.2,88.18,330,10,2.49
OBBI,2/14/17 3:00,66.2,82.74,340,10,3.11
OBBI,2/14/17 4:00,64.4,88.09,340,9,1.24
OBBI,2/14/17 5:00,66.2,82.74,340,8,2.49
OBBI,2/14/17 6:00,66.2,77.6,10,7,3.11
OBBI,2/14/17 7:00,66.2,77.6,360,10,2.49
OBBI,2/14/17 8:00,64.4,82.62,10,5,1.86
OBBI,2/14/17 10:00,59,82.25,350,10,4.35
OBBI,2/14/17 10:30,59,82.25,10,10,4.35
OBBI,2/14/17 11:00,60.8,72.2,10,10,4.35
OBBI,2/14/17 12:00,59,82.25,20,7,4.35
OBBI,2/14/17 13:00,59,82.25,360,10,6.21
OBBI,2/14/17 14:00,60.8,77.14,10,6,6.21
OBBI,2/14/17 15:00,59,82.25,30,3,4.35
OBBI,2/14/17 16:00,60.8,82.37,10,6,6.21
OBBI,2/14/17 17:00,60.8,82.37,60,11,6.21
OBBI,2/14/17 18:00,60.8,87.92,80,7,4.35
OBBI,2/14/17 19:00,60.8,87.92,310,11,3.73
OBBI,2/14/17 20:00,60.8,93.79,310,15,2.49
OBBI,2/14/17 21:00,60.8,93.79,30,10,2.49
OBBI,2/14/17 22:00,60.8,93.79,90,8,3.11
OBBI,2/14/17 23:00,62.6,93.83,50,9,3.11
OBBI,2/15/17 0:00,62.6,93.83,90,9,3.11
OBBI,2/15/17 1:00,62.6,93.83,100,11,3.11
OBBI,2/15/17 2:00,64.4,93.88,90,8,3.11
OBBI,2/15/17 3:00,64.4,93.88,90,8,3.11
OBBI,2/15/17 4:00,64.4,93.88,120,14,4.97
OBBI,2/15/17 5:00,64.4,93.88,100,8,6.21
OBBI,2/15/17 6:00,66.2,93.92,100,10,6.21
OBBI,2/15/17 7:00,66.2,93.92,90,11,6.21
OBBI,2/15/17 8:00,68,88.26,100,11,6.21
OBBI,2/15/17 9:00,66.2,93.92,100,11,4.97
OBBI,2/15/17 10:00,66.2,93.92,100,10,6.21
OBBI,2/15/17 11:00,68,88.26,100,12,6.21
OBBI,2/15/17 12:00,66.2,93.92,110,10,5.59
OBBI,2/15/17 13:00,68,88.26,100,8,6.21
OBBI,2/15/17 14:00,68,88.26,110,5,6.21
OBBI,2/15/17 15:00,66.2,93.92,M,2,5.59
OBBI,2/15/17 16:00,69.8,88.34,150,6,4.35
OBBI,2/15/17 17:00,69.8,82.98,140,7,4.35
OBBI,2/15/17 18:00,68,93.97,150,5,3.73
OBBI,2/15/17 19:00,69.8,88.34,150,11,3.11
OBBI,2/15/17 20:00,68,93.97,160,7,4.35
OBBI,2/15/17 21:00,66.2,93.92,190,7,4.35
OBBI,2/15/17 22:00,68,88.26,210,4,4.35
OBBI,2/15/17 23:00,68,93.97,M,2,4.35
OBBI,2/16/17 0:00,66.2,93.92,M,2,4.35
OBBI,2/16/17 1:00,66.2,93.92,M,2,4.97
OBBI,2/16/17 2:00,66.2,93.92,110,3,3.73
OBBI,2/16/17 3:00,66.2,93.92,120,6,3.73
OBBI,2/16/17 4:00,66.2,93.92,110,7,1.86
OBBI,2/16/17 4:30,66.2,93.92,140,3,1.55
OBBI,2/16/17 5:00,66.2,93.92,20,3,1.86
OBBI,2/16/17 6:00,66.2,93.92,80,3,1.24
OBBI,2/16/17 7:00,66.2,93.92,100,6,1.86
OBBI,2/16/17 8:00,68,93.97,70,3,3.11
OBBI,2/16/17 9:00,68,93.97,100,5,4.35
OBBI,2/16/17 10:00,68,88.26,90,6,6.21
OBBI,2/16/17 11:00,69.8,82.98,120,7,6.21
OBBI,2/16/17 12:00,68,88.26,110,8,6.21
OBBI,2/16/17 13:00,68,88.26,100,10,6.21
OBBI,2/16/17 14:00,66.2,93.92,110,11,3.11
OBBI,2/16/17 15:00,66.2,93.92,110,12,1.86
OBBI,2/16/17 16:00,66.2,93.92,90,10,2.49
OBBI,2/16/17 17:00,66.2,93.92,100,11,1.86
OBBI,2/16/17 18:00,66.2,93.92,90,11,1.55
OBBI,2/16/17 19:00,66.2,100,230,3,3.73
OBBI,2/16/17 20:00,66.2,93.92,170,4,3.73
OBBI,2/16/17 20:30,68,93.97,150,8,3.73
OBBI,2/16/17 21:00,66.2,93.92,150,11,3.73
OBBI,2/16/17 22:00,66.2,93.92,130,13,3.73
OBBI,2/16/17 23:00,66.2,93.92,140,5,3.11
OBBI,2/17/17 0:00,66.2,93.92,130,13,3.11
OBBI,2/17/17 1:00,66.2,93.92,130,14,3.11
OBBI,2/17/17 2:00,66.2,93.92,10,6,2.49
OBBI,2/17/17 3:00,66.2,93.92,130,8,1.86
OBBI,2/17/17 4:00,66.2,93.92,130,9,2.49
OBBI,2/17/17 5:00,66.2,93.92,140,10,3.11
OBBI,2/17/17 6:00,66.2,93.92,140,13,2.49
OBBI,2/17/17 7:00,68,88.26,140,11,2.49
OBBI,2/17/17 8:00,68,88.26,170,6,2.49
OBBI,2/17/17 9:00,68,88.26,170,4,1.55
OBBI,2/17/17 10:00,66.2,93.92,270,8,2.49
OBBI,2/17/17 11:00,64.4,93.88,300,14,1.86
OBBI,2/17/17 12:00,64.4,93.88,310,14,1.86
OBBI,2/17/17 13:00,64.4,82.62,320,15,5.59
OBBI,2/17/17 14:00,64.4,77.45,320,16,6.21
OBBI,2/17/17 15:00,64.4,72.56,330,18,6.21
OBBI,2/17/17 16:00,62.6,63.38,340,17,6.21
OBBI,2/17/17 17:00,62.6,67.75,340,18,6.21
OBBI,2/17/17 18:00,62.6,63.38,340,18,6.21
OBBI,2/17/17 19:00,62.6,67.75,340,18,6.21
OBBI,2/17/17 20:00,60.8,63.15,340,17,6.21
OBBI,2/17/17 21:00,60.8,63.15,330,20,6.21
OBBI,2/17/17 22:00,60.8,63.15,330,15,6.21
OBBI,2/17/17 23:00,60.8,67.54,330,16,6.21
OBBI,2/18/17 0:00,60.8,63.15,320,17,6.21
OBBI,2/18/17 1:00,60.8,63.15,320,15,6.21
OBBI,2/18/17 2:00,60.8,63.15,330,14,6.21
OBBI,2/18/17 3:00,59,72.01,320,19,6.21
OBBI,2/18/17 4:00,59,67.33,320,18,6.21
OBBI,2/18/17 5:00,60.8,59.01,330,16,6.21
OBBI,2/18/17 6:00,60.8,59.01,330,19,6.21
OBBI,2/18/17 7:00,60.8,55.12,320,20,6.21
OBBI,2/18/17 8:00,60.8,55.12,310,21,6.21
OBBI,2/18/17 9:00,60.8,44.76,320,21,6.21
OBBI,2/18/17 10:00,60.8,48,320,20,6.21
OBBI,2/18/17 11:00,59,47.72,310,21,6.21
OBBI,2/18/17 12:00,59,47.72,310,21,6.21
OBBI,2/18/17 13:00,57.2,50.91,310,22,3.11
OBBI,2/18/17 14:00,55.4,50.64,310,19,3.11
OBBI,2/18/17 15:00,55.4,43.9,310,19,2.49
OBBI,2/18/17 16:00,53.6,50.36,310,19,2.17
OBBI,2/18/17 17:00,53.6,50.36,310,20,1.86
OBBI,2/18/17 18:00,53.6,40.54,310,19,1.86
OBBI,2/18/17 19:00,53.6,46.88,320,16,2.17
OBBI,2/18/17 20:00,53.6,43.61,310,18,2.49
OBBI,2/18/17 21:00,53.6,43.61,310,17,3.11
OBBI,2/18/17 22:00,53.6,50.36,320,17,4.97
OBBI,2/18/17 23:00,53.6,46.88,310,17,4.97
OBBI,2/19/17 0:00,53.6,54.07,310,15,4.97
OBBI,2/19/17 1:00,53.6,54.07,280,9,4.97
OBBI,2/19/17 2:00,53.6,50.36,290,13,4.97
OBBI,2/19/17 3:00,51.8,53.81,280,13,4.97
OBBI,2/19/17 4:00,51.8,50.08,280,13,4.97
OBBI,2/19/17 5:00,53.6,54.07,280,14,6.21
OBBI,2/19/17 6:00,55.4,54.34,300,18,4.97
OBBI,2/19/17 7:00,55.4,50.64,280,15,4.97
OBBI,2/19/17 8:00,55.4,50.64,290,16,4.97
OBBI,2/19/17 9:00,55.4,47.16,300,18,4.97
OBBI,2/19/17 10:00,57.2,44.19,300,20,4.97
OBBI,2/19/17 11:00,57.2,50.91,300,20,4.97
OBBI,2/19/17 12:00,57.2,54.6,310,20,5.59
OBBI,2/19/17 13:00,57.2,50.91,310,18,6.21
OBBI,2/19/17 14:00,55.4,62.46,300,18,6.21
OBBI,2/19/17 15:00,55.4,58.27,300,22,5.59
OBBI,2/19/17 16:00,55.4,54.34,310,19,4.35
OBBI,2/19/17 17:00,55.4,58.27,320,17,3.73
OBBI,2/19/17 18:00,55.4,58.27,320,18,3.73
OBBI,2/19/17 19:00,55.4,50.64,310,17,3.73
OBBI,2/19/17 20:00,55.4,50.64,320,17,6.21
OBBI,2/19/17 21:00,55.4,50.64,320,17,6.21
OBBI,2/19/17 22:00,55.4,50.64,310,17,6.21
OBBI,2/19/17 23:00,55.4,54.34,320,18,6.21
OBBI,2/20/17 0:00,55.4,54.34,320,15,6.21
OBBI,2/20/17 1:00,55.4,66.91,300,12,6.21
OBBI,2/20/17 2:00,55.4,62.46,290,13,6.21
OBBI,2/20/17 3:00,53.6,66.7,290,13,6.21
OBBI,2/20/17 4:00,55.4,58.27,290,14,6.21
OBBI,2/20/17 5:00,55.4,54.34,290,14,6.21
OBBI,2/20/17 6:00,57.2,54.6,290,16,6.21
OBBI,2/20/17 7:00,57.2,47.44,290,16,6.21
OBBI,2/20/17 8:00,59,44.47,290,18,6.21
OBBI,2/20/17 9:00,59,47.72,290,14,6.21
OBBI,2/20/17 10:00,59,47.72,300,17,6.21
OBBI,2/20/17 11:00,60.8,48,300,17,6.21
OBBI,2/20/17 12:00,59,58.77,300,17,6.21
OBBI,2/20/17 13:00,60.8,59.01,310,16,6.21
OBBI,2/20/17 14:00,59,58.77,320,15,6.21
OBBI,2/20/17 15:00,59,58.77,320,14,6.21
OBBI,2/20/17 16:00,59,62.92,300,15,6.21
OBBI,2/20/17 17:00,59,62.92,310,12,6.21
OBBI,2/20/17 18:00,59,62.92,320,11,6.21
OBBI,2/20/17 19:00,57.2,62.69,320,9,6.21
OBBI,2/20/17 20:00,57.2,54.6,320,13,6.21
OBBI,2/20/17 21:00,59,47.72,290,9,6.21
OBBI,2/20/17 22:00,59,41.42,290,10,6.21
OBBI,2/20/17 23:00,57.2,47.44,280,8,6.21
OBBI,2/21/17 0:00,57.2,44.19,280,8,6.21
OBBI,2/21/17 1:00,57.2,44.19,280,7,6.21
OBBI,2/21/17 2:00,57.2,47.44,270,8,6.21
OBBI,2/21/17 3:00,57.2,44.19,280,7,6.21
OBBI,2/21/17 4:00,57.2,47.44,290,8,6.21
OBBI,2/21/17 5:00,57.2,54.6,300,10,6.21
OBBI,2/21/17 6:00,59,51.18,300,12,6.21
OBBI,2/21/17 7:00,60.8,51.45,290,10,6.21
OBBI,2/21/17 8:00,60.8,55.12,300,12,6.21
OBBI,2/21/17 9:00,60.8,59.01,300,15,6.21
OBBI,2/21/17 10:00,60.8,59.01,300,14,6.21
OBBI,2/21/17 11:00,62.6,55.37,300,12,6.21
OBBI,2/21/17 12:00,60.8,55.12,300,9,6.21
OBBI,2/21/17 13:00,60.8,44.76,330,11,6.21
OBBI,2/21/17 14:00,60.8,55.12,330,10,6.21
OBBI,2/21/17 15:00,60.8,55.12,330,10,6.21
OBBI,2/21/17 16:00,59,62.92,330,7,6.21
OBBI,2/21/17 17:00,59,62.92,320,6,6.21
OBBI,2/21/17 18:00,59,67.33,320,6,6.21
OBBI,2/21/17 19:00,59,67.33,310,8,6.21
OBBI,2/21/17 20:00,59,67.33,310,8,6.21
OBBI,2/21/17 21:00,59,67.33,320,7,6.21
OBBI,2/21/17 22:00,59,67.33,310,6,6.21
OBBI,2/21/17 23:00,59,67.33,310,7,6.21
OBBI,2/22/17 0:00,59,67.33,320,6,6.21
OBBI,2/22/17 1:00,57.2,71.83,330,5,6.21
OBBI,2/22/17 2:00,59,72.01,290,3,6.21
OBBI,2/22/17 3:00,59,72.01,280,3,6.21
OBBI,2/22/17 4:00,57.2,76.82,0,0,6.21
OBBI,2/22/17 5:00,60.8,72.2,270,5,6.21
OBBI,2/22/17 6:00,62.6,67.75,260,6,6.21
OBBI,2/22/17 7:00,64.4,63.6,290,7,6.21
OBBI,2/22/17 8:00,64.4,67.95,270,8,6.21
OBBI,2/22/17 9:00,64.4,67.95,300,9,6.21
OBBI,2/22/17 10:00,66.2,59.74,320,7,6.21
OBBI,2/22/17 11:00,66.2,63.82,330,7,6.21
OBBI,2/22/17 12:00,66.2,63.82,20,8,6.21
OBBI,2/22/17 13:00,66.2,59.74,10,8,6.21
OBBI,2/22/17 14:00,64.4,67.95,10,4,6.21
OBBI,2/22/17 15:00,64.4,67.95,50,4,6.21
OBBI,2/22/17 16:00,64.4,67.95,90,3,6.21
OBBI,2/22/17 17:00,62.6,77.29,90,4,6.21
OBBI,2/22/17 18:00,62.6,77.29,50,4,6.21
OBBI,2/22/17 19:00,62.6,77.29,110,4,6.21
OBBI,2/22/17 20:00,62.6,82.5,130,3,6.21
OBBI,2/22/17 21:00,62.6,77.29,80,4,6.21
OBBI,2/22/17 22:00,62.6,77.29,M,2,6.21
OBBI,2/22/17 23:00,62.6,77.29,80,2,6.21
OBBI,2/23/17 0:00,60.8,82.37,30,3,6.21
OBBI,2/23/17 1:00,60.8,87.92,100,4,6.21
OBBI,2/23/17 2:00,62.6,82.5,300,13,6.21
OBBI,2/23/17 3:00,62.6,88,280,4,3.11
OBBI,2/23/17 4:00,62.6,88,0,0,3.73
OBBI,2/23/17 5:00,62.6,88,110,3,3.73
OBBI,2/23/17 6:00,62.6,93.83,90,8,3.73
OBBI,2/23/17 7:00,64.4,72.56,110,9,6.21
OBBI,2/23/17 8:00,66.2,68.15,120,12,6.21
OBBI,2/23/17 9:00,68,72.92,120,14,6.21
OBBI,2/23/17 10:00,66.2,72.74,100,12,6.21
OBBI,2/23/17 11:00,66.2,68.15,80,11,6.21
OBBI,2/23/17 12:00,66.2,68.15,100,14,6.21
OBBI,2/23/17 13:00,66.2,72.74,80,10,6.21
OBBI,2/23/17 14:00,66.2,77.6,80,11,6.21
OBBI,2/23/17 15:00,64.4,82.62,80,9,6.21
OBBI,2/23/17 16:00,64.4,82.62,90,8,6.21
OBBI,2/23/17 17:00,64.4,88.09,70,6,6.21
OBBI,2/23/17 18:00,64.4,93.88,100,7,4.97
OBBI,2/23/17 19:00,64.4,93.88,110,8,4.35
OBBI,2/23/17 20:00,64.4,88.09,120,7,4.35
OBBI,2/23/17 21:00,64.4,88.09,110,4,4.35
OBBI,2/23/17 22:00,64.4,88.09,0,0,4.35
OBBI,2/23/17 23:00,64.4,88.09,300,1,4.35
OBBI,2/24/17 0:00,64.4,88.09,330,9,3.11
OBBI,2/24/17 1:00,64.4,88.09,330,10,3.73
OBBI,2/24/17 2:00,64.4,93.88,340,10,2.49
OBBI,2/24/17 3:00,64.4,88.09,350,11,3.11
OBBI,2/24/17 4:00,64.4,88.09,350,11,4.35
OBBI,2/24/17 5:00,64.4,88.09,360,8,4.97
OBBI,2/24/17 6:00,66.2,82.74,330,14,6.21
OBBI,2/24/17 7:00,66.2,82.74,330,16,6.21
OBBI,2/24/17 8:00,66.2,77.6,330,17,6.21
OBBI,2/24/17 9:00,68,72.92,320,17,6.21
OBBI,2/24/17 10:00,68,68.35,330,17,6.21
OBBI,2/24/17 11:00,66.2,72.74,330,18,6.21
OBBI,2/24/17 12:00,68,68.35,330,19,6.21
